Name,Size,Type,Environment
Tribal Warrior,medium,humanoid,swamp
Triceratops,huge,beast,grassland
Triceratops,huge,beast,mountain
Triceratops (A5E),huge,beast,grassland
Triceratops (A5E),huge,beast,jungle
Triceratops (A5E),huge,beast,mountains
Triceratops (A5E),huge,beast,swamp
Trickster Priest (A5E),medium,humanoid,desert
Trickster Priest (A5E),medium,humanoid,hills
Trickster Priest (A5E),medium,humanoid,settlement
Trickster Priest (A5E),medium,humanoid,temple
Tridrone,medium,construct,planar
Troglodyte,medium,humanoid,cave
Troglodyte,medium,humanoid,dungeon
Troglodyte,medium,humanoid,underground
Troglodyte (A5E),medium,humanoid,caverns
Troll,large,giant,cave
Troll,large,giant,dungeon
Troll,large,giant,forest
Troll,large,giant,mountain
Troll,large,giant,swamp
"Troll, gutter",medium,giant,swamp
"Troll, gutter",medium,giant,urban
"Troll, Lake",large,giant,aquatic
"Troll, rattleback",large,giant,badlands
"Troll, tumor",large,giant,urban
Trollkin fire shaman,medium,humanoid,badlands
Trollkin fire shaman,medium,humanoid,desert
Trollkin ironmonger,medium,humanoid,badlands
Trollkin ironmonger,medium,humanoid,desert
Trollkin ragecaster,medium,humanoid,any
Trollkin ragecaster,medium,humanoid,arctic
Truant devourer,medium,undead,planar
Tuberkith,small,plant,farmland
Tunnel Prawn,small,beast,underground
Tunnel Worm,huge,monstrosity,underground
Tusked Skyfish,large,aberration,hills
Tusked Skyfish,large,aberration,plains
Twig Blight,small,plant,forest
Twig Blight,small,plant,grassland
Twig Blight,small,plant,swamp
Two-headed Troll,large,giant,mountain
Two-headed Troll,large,giant,underground
Tyrannosaurus Rex,huge,beast,grassland
Tyrannosaurus Rex (A5E),huge,beast,grassland
Tyrannosaurus Rex (A5E),huge,beast,jungle
Tyrannosaurus Rex (A5E),huge,beast,mountains
Tyrannosaurus Rex (A5E),huge,beast,swamp
Ulitharid,large,aberration,underground
Ultraloth,medium,fiend,dungeon
Ultraloth,medium,fiend,planar
Umber Hulk,large,monstrosity,cave
Umber Hulk,large,monstrosity,underground
Umbral shambler,medium,aberration,planar
Umibozu,gargantuan,undead,aquatic
Underworld sentinel,huge,undead,underground
Underworld sentinel,huge,undead,urban
Unicorn,large,celestial,forest
Unicorn,large,celestial,ruins
Unicorn (A5E),large,celestial,feywild
Unicorn (A5E),large,celestial,forest
Unicorn (A5E),large,celestial,jungle
Ur-Otyugh (A5E),large,aberration,caverns
Ur-Otyugh (A5E),large,aberration,laboratory
Ur-Otyugh (A5E),large,aberration,ruin
Ur-Otyugh (A5E),large,aberration,sewer
Ur-Otyugh (A5E),large,aberration,swamp
Uraeus,tiny,celestial,ruins
Uraeus,tiny,celestial,underground
Urochar (Strangling watcher),huge,aberration,ruins
Urochar (Strangling watcher),huge,aberration,underground
Urushi constrictor,large,monstrosity,forest
Ushabti,large,construct,ruins
Ushabti,large,construct,underground
Valkyrie,medium,celestial,planar
Vampire (A5E),medium,undead,forest
Vampire (A5E),medium,undead,hills
Vampire (A5E),medium,undead,mountains
Vampire (A5E),medium,undead,ruin
Vampire (A5E),medium,undead,settlement
Vampire (A5E),medium,undead,shadowfell
Vampire (A5E),medium,undead,tomb
Vampire Assassin (A5E),medium,undead,forest
Vampire Assassin (A5E),medium,undead,hills
Vampire Assassin (A5E),medium,undead,mountains
Vampire Assassin (A5E),medium,undead,ruin
Vampire Assassin (A5E),medium,undead,settlement
Vampire Assassin (A5E),medium,undead,shadowfell
Vampire Assassin (A5E),medium,undead,tomb
Vampire Mage (A5E),medium,undead,forest
Vampire Mage (A5E),medium,undead,hills
Vampire Mage (A5E),medium,undead,mountains
Vampire Mage (A5E),medium,undead,ruin
Vampire Mage (A5E),medium,undead,settlement
Vampire Mage (A5E),medium,undead,shadowfell
Vampire Mage (A5E),medium,undead,tomb
Vampire Spawn,medium,undead,dungeon
Vampire Spawn,medium,undead,ruins
Vampire Spawn,medium,undead,urban
Vampire Spawn (A5E),medium,undead,forest
Vampire Spawn (A5E),medium,undead,hills
Vampire Spawn (A5E),medium,undead,mountains
Vampire Spawn (A5E),medium,undead,ruin
Vampire Spawn (A5E),medium,undead,settlement
Vampire Spawn (A5E),medium,undead,shadowfell
Vampire Spawn (A5E),medium,undead,tomb
Vampire Spellcaster,medium,undead,dungeon
Vampire Spellcaster,medium,undead,ruins
Vampire Spellcaster,medium,undead,urban
Vampire Warrior,medium,undead,dungeon
Vampire Warrior,medium,undead,ruins
Vampire Warrior,medium,undead,urban
Vampire Warrior (A5E),medium,undead,forest
Vampire Warrior (A5E),medium,undead,hills
Vampire Warrior (A5E),medium,undead,mountains
Vampire Warrior (A5E),medium,undead,ruin
Vampire Warrior (A5E),medium,undead,settlement
Vampire Warrior (A5E),medium,undead,shadowfell
Vampire Warrior (A5E),medium,undead,tomb
Vampiric vanguard,medium,undead,any
Vapor Lynx,large,monstrosity,marshes
Vapor Lynx,large,monstrosity,plains
Vargouille,tiny,fiend,desert
Vargouille,tiny,fiend,swamp
Vargouille,tiny,fiend,underground
Vegepygmy,small,plant,forest
Vegepygmy,small,plant,swamp
Vegepygmy Chief,medium,plant,underground
Vegepygmy Commoner and Worker,small,plant,underground
Vegepygmy Guard,small,plant,underground
Veritigibbet,small,fey,farmland
Veritigibbet,small,fey,forest
Veritigibbet,small,fey,urban
Vesiculosa,gargantuan,plant,badlands
Vesiculosa,gargantuan,plant,desert
Veteran,medium,humanoid,urban
Veteran (A5E),medium,humanoid,desert
Veteran (A5E),medium,humanoid,forest
Veteran (A5E),medium,humanoid,grassland
Veteran (A5E),medium,humanoid,hills
Veteran (A5E),medium,humanoid,mountains
Veteran (A5E),medium,humanoid,settlement
Vine Lord,medium,plant,forests
Violent Fungus (A5E),medium,plant,swamps
Violent Fungus (A5E),medium,plant,forests
Violent Fungus (A5E),medium,plant,caves
Violet Fungus,medium,plant,cave
Violet Fungus,medium,plant,dungeon
Violet Fungus,medium,plant,underground
Violet Fungus (A5E),medium,plant,caverns
Violet Fungus (A5E),medium,plant,forest
Violet Fungus (A5E),medium,plant,swamp
Void constructor,medium,construct,farmland
Void constructor,medium,construct,forest
Void constructor,medium,construct,planar
Void knight,medium,construct,any
Void knight,medium,construct,planar
Void Wyrmling Dragon,medium,dragon,mountains
Volt (Bolt Wurm),small,aberration,underground
Vorin,huge,monstrosity,swamp
Vorthropod,medium,monstrosity,mountains
Vrock,large,fiend,dungeon
Vrock,large,fiend,planar
Vrock (A5E),large,fiend,abyss
Vulchling,medium,monstrosity,underground
Vulture,medium,beast,desert
Vulture,medium,beast,grassland
Vulture,medium,beast,ruins
Vulture (A5E),medium,beast,desert
Wakwak,large,beast,coastal
Wakwak,large,beast,forest
Walking Statue (A5E),large,construct,laboratory
Walking Statue (A5E),large,construct,ruin
Wallflower (A5E),medium,plant,feywild
Wallflower (A5E),medium,plant,forest
Wampus Cat,medium,monstrosity,forests
Wampus Cat,medium,monstrosity,hills
Wandering haze,gargantuan,ooze,mountains
War Ostrich,large,beast,desert
War Ostrich,large,beast,plains
War Priest,medium,humanoid,desert
War Priest,medium,humanoid,urban
Warhordling Orc Eye (A5E),medium,humanoid,caverns
Warhordling Orc Eye (A5E),medium,humanoid,desert
Warhordling Orc Eye (A5E),medium,humanoid,forest
Warhordling Orc Eye (A5E),medium,humanoid,grassland
Warhordling Orc Eye (A5E),medium,humanoid,hills
Warhordling Orc Eye (A5E),medium,humanoid,jungle
Warhordling Orc Eye (A5E),medium,humanoid,mountains
Warhordling Orc Eye (A5E),medium,humanoid,ruin
Warhordling Orc Eye (A5E),medium,humanoid,swamp
Warhordling Orc War Chief (A5E),medium,humanoid,desert
Warhordling Orc War Chief (A5E),medium,humanoid,forest
Warhordling Orc War Chief (A5E),medium,humanoid,grassland
Warhordling Orc War Chief (A5E),medium,humanoid,hills
Warhordling Orc War Chief (A5E),medium,humanoid,jungle
Warhordling Orc War Chief (A5E),medium,humanoid,mountains
Warhordling Orc War Chief (A5E),medium,humanoid,ruin
Warhordling Orc War Chief (A5E),medium,humanoid,swamp
Warhorse,large,beast,grassland
Warhorse,large,beast,urban
Warhorse (A5E),large,beast,settlement
Warlock of the Archfey,medium,humanoid,arctic
Warlock of the Archfey,medium,humanoid,forest
Warlock of the Archfey,medium,humanoid,mountain
Warlock of the Archfey,medium,humanoid,swamp
Warlock of the Archfey,medium,humanoid,urban
Warlock Of The Genie Lord,medium,humanoid,any
Warlock Of The Genie Lord,medium,humanoid,desert
Warlock Of The Genie Lord,medium,humanoid,urban
Warlock of the Great Old One,medium,humanoid,arctic
Warlock of the Great Old One,medium,humanoid,grassland
Warlock of the Great Old One,medium,humanoid,mountain
Warlock of the Great Old One,medium,humanoid,underground
Warlock of the Great Old One,medium,humanoid,urban
Warlord,medium,humanoid,urban
Warlord&#039,s ghost (a5e),medium,undead
Warrior,medium,construct,caverns
Warrior,medium,construct,desert
Warrior,medium,construct,feywild
Warrior,medium,construct,forest
Warrior,medium,construct,grassland
Warrior,medium,construct,hills
Warrior,medium,construct,jungle
Warrior,medium,construct,mountains
Warrior,medium,construct,swamp
Warrior,medium,construct,tundra
Warrior Band (A5E),large,humanoid,caverns
Warrior Band (A5E),large,humanoid,desert
Warrior Band (A5E),large,humanoid,feywild
Warrior Band (A5E),large,humanoid,forest
Warrior Band (A5E),large,humanoid,grassland
Warrior Band (A5E),large,humanoid,hills
Warrior Band (A5E),large,humanoid,jungle
Warrior Band (A5E),large,humanoid,mountains
Warrior Band (A5E),large,humanoid,swamp
Warrior Band (A5E),large,humanoid,tundra
Water Elemental,large,elemental,aquatic
Water Elemental,large,elemental,arctic
Water Elemental,large,elemental,cave
Water Elemental,large,elemental,coast
Water Elemental,large,elemental,dungeon
Water Elemental,large,elemental,forest
Water Elemental,large,elemental,grassland
Water Elemental,large,elemental,mountain
Water Elemental,large,elemental,planar
Water Elemental,large,elemental,ruins
Water Elemental,large,elemental,swamp
Water Elemental,large,elemental,underground
Water Elemental (A5E),large,elemental,laboratory
Water Elemental (A5E),large,elemental,plane of water
Water Elemental (A5E),large,elemental,water
Water Elemental Myrmidon,medium,elemental,aquatic
Water Elemental Myrmidon,medium,elemental,arctic
Water Elemental Myrmidon,medium,elemental,cave
Water Elemental Myrmidon,medium,elemental,coast
Water Elemental Myrmidon,medium,elemental,dungeon
Water Elemental Myrmidon,medium,elemental,forest
Water Elemental Myrmidon,medium,elemental,grassland
Water Elemental Myrmidon,medium,elemental,mountain
Water Elemental Myrmidon,medium,elemental,planar
Water Elemental Myrmidon,medium,elemental,ruins
Water Elemental Myrmidon,medium,elemental,swamp
Water Elemental Myrmidon,medium,elemental,underground
Water Leaper,large,monstrosity,aquatic
Water Weird,large,elemental,cave
Water Weird,large,elemental,coast
Water Weird,large,elemental,forest
Water Weird,large,elemental,mountain
Water Weird,large,elemental,planar
Water Weird,large,elemental,swamp
Water Weird,large,elemental,underground
Waterkledde,large,fiend,coastal
Waterkledde,large,fiend,farmland
Weasel,tiny,beast,grassland
Weasel (A5E),tiny,beast,forest
Weeping Treant,huge,plant,forests
Werebear (A5E),medium,humanoid,feywild
Werebear (A5E),medium,humanoid,forest
Werebear (A5E),medium,humanoid,hills
Werebear (A5E),medium,humanoid,mountains
Werebear (A5E),medium,humanoid,settlement
Werebear (A5E),medium,humanoid,shadowfell
Werebear (A5E),medium,humanoid,tundra
Wereboar,medium,humanoid,forest
Wereboar,medium,humanoid,grassland
Wereboar,medium,humanoid,swamp
Wereboar,medium,humanoid,urban
Wereboar (A5E),medium,humanoid,feywild
Wereboar (A5E),medium,humanoid,forest
Wereboar (A5E),medium,humanoid,hills
Wereboar (A5E),medium,humanoid,settlement
Wereboar (A5E),medium,humanoid,shadowfell
Wererat,medium,humanoid,cave
Wererat,medium,humanoid,dungeon
Wererat,medium,humanoid,ruins
Wererat,medium,humanoid,swamp
Wererat,medium,humanoid,underground
Wererat,medium,humanoid,urban
Wererat (A5E),medium,humanoid,caverns
Wererat (A5E),medium,humanoid,feywild
Wererat (A5E),medium,humanoid,forest
Wererat (A5E),medium,humanoid,ruin
Wererat (A5E),medium,humanoid,settlement
Wererat (A5E),medium,humanoid,sewer
Wererat (A5E),medium,humanoid,shadowfell
Weretiger,medium,humanoid,forest
Weretiger,medium,humanoid,urban
Werewolf,medium,humanoid,dungeon
Werewolf,medium,humanoid,forest
Werewolf,medium,humanoid,grassland
Werewolf,medium,humanoid,urban
Wharfling,tiny,beast,aquatic
Wharfling Swarm,large swarm,beast,aquatic
White Ape,large,monstrosity,forests
White Dragon Spellcaster (A5E),huge,dragon,snow
White Dragon Wyrmling (A5E),medium,dragon,snow
White Great Wyrm (A5E),gargantuan,dragon,snow
White Great Wyrm Spellcaster (A5E),gargantuan,dragon,snow
Widow Creeper,large,plant,forest
Wight,medium,undead,arctic
Wight,medium,undead,cave
Wight,medium,undead,coast
Wight,medium,undead,desert
Wight,medium,undead,dungeon
Wight,medium,undead,forest
Wight,medium,undead,grassland
Wight,medium,undead,mountain
Wight,medium,undead,ruins
Wight,medium,undead,swamp
Wight,medium,undead,underground
Wight,medium,undead,urban
Wild sirocco,large,elemental,desert
Wild sirocco,large,elemental,planar
Wilderness crone,medium,fey,arctic
Wilderness crone,medium,fey,forest
Wilderness crone,medium,fey,mountains
Will-o'-Wisp,tiny,undead,swamp
Wind Acolyte,medium,humanoid,any
Wind Drake,medium,dragon,mountain
Wind Wyrmling Dragon,medium,dragon,hills
Wind Wyrmling Dragon,medium,dragon,mountains
Wind Wyrmling Dragon,medium,dragon,plains
Winter Wolf,large,monstrosity,arctic
Winter Wolf,large,monstrosity,cave
Winter Wolf,large,monstrosity,forest
Winter Wolf,large,monstrosity,grassland
Witch Doctor,medium,humanoid,cave
Witch Doctor,medium,humanoid,forest
Witch Doctor,medium,humanoid,swamp
Witch Doctor,medium,humanoid,mountain
Witchalder,medium,plant,forest
Wolf,medium,beast,arctic
Wolf,medium,beast,cave
Wolf,medium,beast,forest
Wolf,medium,beast,grassland
Wolfwere,medium,monstrosity,grassland
Wolfwere,medium,monstrosity,underground
Wood Blight,medium,plant,forest
Wood Blight,medium,plant,grassland
Wood Blight,medium,plant,swamp
Wood Woad,medium,plant,forest
Woodwraith,medium,undead,forest
Woodwraith,medium,undead,swamp
Wrackwraith,medium,undead,coastal
Wraith,medium,undead,dungeon
Wraith,medium,undead,ruins
Wraith,medium,undead,swamp
Wraith,medium,undead,urban
"Wraith, oathrot",medium,undead,any
Wyrmling Flame Dragon,medium,dragon,mountains
Wyvern,large,dragon,arctic
Wyvern,large,dragon,coast
Wyvern,large,dragon,grassland
Xecha,medium,fiend,planar
Xorn,medium,elemental,dungeon
Xorn,medium,elemental,planar
Xorn,medium,elemental,underground
Xvart Speaker,small,humanoid,grassland
Xvart Speaker,small,humanoid,underground
Xvart Warlock of Raxivort,small,humanoid,grassland
Xvart Warlock of Raxivort,small,humanoid,underground
Yali,medium,construct,forest
Yali,medium,construct,urban
Yamata-no-Orochi,gargantuan,dragon (titan),aquatic
Yamata-no-Orochi,gargantuan,dragon (titan),coastal
Yellow Musk Zombie,medium,plant,forest
Yellow Musk Zombie,medium,plant,underground
Yeti,large,monstrosity,arctic
Yeti,large,monstrosity,cave
Yeti,large,monstrosity,mountain
Yochlol,medium,fiend,dungeon
Yochlol,medium,fiend,planar
Young Aboleth,large,aberration,aquatic
Young Aboleth,large,aberration,coast
Young Black Dragon,large,dragon,swamp
Young Black Dragon (A5E),large,dragon,swamps
Young Black Dragon (A5E),large,dragon,ruins
Young Black Dragon Spellcaster (A5E),large,dragon,swamps
Young Black Dragon Spellcaster (A5E),large,dragon,ruins
Young Blue Dragon,large,dragon,desert
Young Blue Dragon (A5E),large,dragon,caves
Young Blue Dragon (A5E),large,dragon,coastal
Young Blue Dragon (A5E),large,dragon,desert
Young Blue Dragon (A5E),large,dragon,oasis
Young Blue Dragon Spellcaster (A5E),large,dragon,caves
Young Blue Dragon Spellcaster (A5E),large,dragon,coastal
Young Blue Dragon Spellcaster (A5E),large,dragon,desert
Young Blue Dragon Spellcaster (A5E),large,dragon,oasis
Young Brass Dragon (A5E),large,dragon,caves
Young Brass Dragon Spellcaster (A5E),large,dragon,caves
Young Bronze Dragon,large,dragon,coast
Young Bronze Dragon (A5E),large,dragon,caves
Young Bronze Dragon (A5E),large,dragon,aquatic
Young Bronze Dragon (A5E),large,dragon,coastal
Young Bronze Dragon Spellcaster (A5E),large,dragon,caves
Young Bronze Dragon Spellcaster (A5E),large,dragon,aquatic
Young Bronze Dragon Spellcaster (A5E),large,dragon,coastal
Young Cave Dragon,large,dragon,ruins
Young Cave Dragon,large,dragon,underground
Young Copper Dragon,large,dragon,cave
Young Copper Dragon,large,dragon,desert
Young Copper Dragon,large,dragon,grassland
Young Copper Dragon (A5E),large,dragon,mountains
Young Copper Dragon Spellcaster (A5E),large,dragon,mountains
Young Earth Dragon (A5E),large,dragon,mountains
Young Earth Dragon (A5E),large,dragon,hills
Young Earth Dragon (A5E),large,dragon,deserts
Young Earth Dragon Spellcaster (A5E),large,dragon,mountains
Young Earth Dragon Spellcaster (A5E),large,dragon,hills
Young Earth Dragon Spellcaster (A5E),large,dragon,deserts
Young Flame Dragon,large,dragon,mountains
Young Gold Dragon,large,dragon,mountain
Young Gold Dragon,large,dragon,ruins
Young Green Dragon,large,dragon,forest
Young Green Dragon (A5E),large,dragon,forests
Young Green Dragon Spellcaster (A5E),large,dragon,forests
Young Leucrotta,medium,monstrosity,forest
Young Mithral Dragon,medium,dragon,mountains
Young Red Dragon,large,dragon,mountain
Young Red Dragon (A5E),large,dragon,volcano
Young Red Dragon (A5E),large,dragon,mountains
Young Red Dragon Spellcaster (A5E),large,dragon,volcano
Young Red Dragon Spellcaster (A5E),large,dragon,mountains
Young Red Shadow Dragon,large,dragon,planar
Young Remorhaz,large,monstrosity,arctic
Young Remorhaz,large,monstrosity,cave
Young River Dragon (A5E),large,dragon,rivers
Young River Dragon Spellcaster (A5E),large,dragon,rivers
Young Sea Dragon,large,dragon,aquatic
Young Sea Dragon,large,dragon,mountains
Young Shadow Dragon (A5E),large,dragon,swamps
Young Shadow Dragon (A5E),large,dragon,ruins
Young Silver Dragon,large,dragon,arctic
Young Silver Dragon,large,dragon,mountain
Young Silver Dragon (A5E),large,dragon,caves
Young Silver Dragon (A5E),large,dragon,mountains
Young Void Dragon,large,dragon,mountains
Young White Dragon,large,dragon,arctic
Young White Dragon,large,dragon,cave
Young White Dragon,large,dragon,underground
Young White Dragon (A5E),large,dragon,snow
Young White Dragon Spellcaster (A5E),large,dragon,snow
Young Wind Dragon,large,dragon,mountains
Young Wind Dragon,large,dragon,plains
Yuan-ti Abomination,large,monstrosity,desert
Yuan-ti Abomination,large,monstrosity,forest
Yuan-ti Abomination,large,monstrosity,mountain
